"RNA_Name";"Pro_Name";"label";"RPISeq_retrain_pred";"RPISeq_retrain_prob";"rpiCOOL_retrain_pred";"rpiCOOL_retrain_prob";"LION_pred";"LION_prob"
"ENSMUST00000156293";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.086";"Non.Interact";"0.092";"Non.Interact";"0.2"
"ENSMUST00000132056";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.07";"Non.Interact";"0.062";"Non.Interact";"0.119"
"ENSMUST00000145570";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.071";"Non.Interact";"0.058";"Non.Interact";"0.095"
"ENSMUST00000147508";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.101666666666667";"Non.Interact";"0.066";"Non.Interact";"0.15"
"ENSMUST00000181436";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.136";"Non.Interact";"0.088";"Non.Interact";"0.096"
"ENSMUST00000181742";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.0966666666666667";"Non.Interact";"0.088";"Non.Interact";"0.099"
"ENSMUST00000224929";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.11";"Non.Interact";"0.096";"Non.Interact";"0.052"
"ENSMUST00000137629";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.083";"Non.Interact";"0.066";"Non.Interact";"0.121"
"ENSMUST00000181193";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.0803333333333333";"Non.Interact";"0.076";"Non.Interact";"0.137"
"ENSMUST00000210835";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.1";"Non.Interact";"0.11";"Non.Interact";"0.242"
"ENSMUST00000214060";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.0923333333333333";"Non.Interact";"0.066";"Non.Interact";"0.134"
"ENSMUST00000183878";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.076";"Non.Interact";"0.068";"Non.Interact";"0.125"
"ENSMUST00000181682";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.254333333333333";"Non.Interact";"0.096";"Non.Interact";"0.184"
"ENSMUST00000181107";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.119";"Non.Interact";"0.102";"Non.Interact";"0.15"
"ENSMUST00000215759";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.241";"Non.Interact";"0.124";"Non.Interact";"0.232"
"ENSMUST00000181719";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.181";"Non.Interact";"0.092";"Non.Interact";"0.11"
"ENSMUST00000185465";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.136666666666667";"Non.Interact";"0.074";"Non.Interact";"0.052"
"ENSMUST00000190485";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.14";"Non.Interact";"0.11";"Non.Interact";"0.243"
"ENSMUST00000245729";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.146";"Non.Interact";"0.088";"Non.Interact";"0.046"
"ENSMUST00000245448";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.154";"Non.Interact";"0.088";"Non.Interact";"0.042"
"ENSMUST00000244115";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.148";"Non.Interact";"0.09";"Non.Interact";"0.041"
"ENSMUST00000246704";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.146666666666667";"Non.Interact";"0.076";"Non.Interact";"0.127"
"ENSMUST00000241523";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.128666666666667";"Non.Interact";"0.084";"Non.Interact";"0.184"
"ENSMUST00000246803";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.129";"Non.Interact";"0.092";"Non.Interact";"0.126"
"ENSMUST00000181073";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.264666666666667";"Non.Interact";"0.218";"Non.Interact";"0.132"
"ENSMUST00000180529";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.298";"Non.Interact";"0.234";"Non.Interact";"0.146"
"ENSMUST00000156293";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.144";"Non.Interact";"0.1";"Non.Interact";"0.224"
"ENSMUST00000132056";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.126";"Non.Interact";"0.082";"Non.Interact";"0.167"
"ENSMUST00000145570";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.129333333333333";"Non.Interact";"0.078";"Non.Interact";"0.146"
"ENSMUST00000147508";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.154666666666667";"Non.Interact";"0.084";"Non.Interact";"0.182"
"ENSMUST00000181436";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.178333333333333";"Non.Interact";"0.11";"Non.Interact";"0.153"
"ENSMUST00000181742";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.150333333333333";"Non.Interact";"0.088";"Non.Interact";"0.16"
"ENSMUST00000224929";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.155666666666667";"Non.Interact";"0.106";"Non.Interact";"0.073"
"ENSMUST00000137629";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.136";"Non.Interact";"0.09";"Non.Interact";"0.177"
"ENSMUST00000181193";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.141333333333333";"Non.Interact";"0.104";"Non.Interact";"0.19"
"ENSMUST00000210835";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.153333333333333";"Non.Interact";"0.13";"Non.Interact";"0.256"
"ENSMUST00000214060";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.148666666666667";"Non.Interact";"0.094";"Non.Interact";"0.172"
"ENSMUST00000183878";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.131";"Non.Interact";"0.084";"Non.Interact";"0.16"
"ENSMUST00000181682";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.230333333333333";"Non.Interact";"0.1";"Non.Interact";"0.198"
"ENSMUST00000181107";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.163333333333333";"Non.Interact";"0.114";"Non.Interact";"0.179"
"ENSMUST00000215759";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.223666666666667";"Non.Interact";"0.116";"Non.Interact";"0.232"
"ENSMUST00000181719";"ENSMUSP00000145079";"Interact";"Non.Interact";"0.187";"Non.Interact";"0.088";"Non.Interact";"0.146"
"ENSMUST00000185465";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0796666666666667";"Non.Interact";"0.052";"Non.Interact";"0.032"
"ENSMUST00000190485";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0753333333333333";"Non.Interact";"0.098";"Non.Interact";"0.235"
"ENSMUST00000245729";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.106666666666667";"Non.Interact";"0.066";"Non.Interact";"0.036"
"ENSMUST00000245448";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.104";"Non.Interact";"0.05";"Non.Interact";"0.025"
"ENSMUST00000244115";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0916666666666667";"Non.Interact";"0.062";"Non.Interact";"0.027"
"ENSMUST00000246704";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.105";"Non.Interact";"0.066";"Non.Interact";"0.093"
"ENSMUST00000241523";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0693333333333333";"Non.Interact";"0.068";"Non.Interact";"0.184"
"ENSMUST00000246803";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.069";"Non.Interact";"0.072";"Non.Interact";"0.137"
"ENSMUST00000181073";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.309";"Non.Interact";"0.272";"Non.Interact";"0.115"
"ENSMUST00000180529";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.364";"Non.Interact";"0.326";"Non.Interact";"0.119"
"ENSMUST00000156293";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0763333333333333";"Non.Interact";"0.078";"Non.Interact";"0.2"
"ENSMUST00000132056";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0666666666666667";"Non.Interact";"0.054";"Non.Interact";"0.142"
"ENSMUST00000145570";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0686666666666667";"Non.Interact";"0.05";"Non.Interact";"0.117"
"ENSMUST00000147508";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0916666666666667";"Non.Interact";"0.052";"Non.Interact";"0.163"
"ENSMUST00000181436";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.110333333333333";"Non.Interact";"0.072";"Non.Interact";"0.138"
"ENSMUST00000181742";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0856666666666667";"Non.Interact";"0.076";"Non.Interact";"0.129"
"ENSMUST00000224929";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.108";"Non.Interact";"0.072";"Non.Interact";"0.057"
"ENSMUST00000137629";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0696666666666667";"Non.Interact";"0.062";"Non.Interact";"0.155"
"ENSMUST00000181193";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0703333333333333";"Non.Interact";"0.082";"Non.Interact";"0.168"
"ENSMUST00000210835";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0816666666666667";"Non.Interact";"0.12";"Non.Interact";"0.258"
"ENSMUST00000214060";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0836666666666667";"Non.Interact";"0.052";"Non.Interact";"0.16"
"ENSMUST00000183878";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.0693333333333333";"Non.Interact";"0.07";"Non.Interact";"0.141"
"ENSMUST00000181682";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.222";"Non.Interact";"0.106";"Non.Interact";"0.227"
"ENSMUST00000181107";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.106666666666667";"Non.Interact";"0.092";"Non.Interact";"0.149"
"ENSMUST00000215759";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.224666666666667";"Non.Interact";"0.126";"Non.Interact";"0.303"
"ENSMUST00000181719";"ENSMUSP00000046512";"Interact";"Non.Interact";"0.166";"Non.Interact";"0.09";"Non.Interact";"0.14"
"ENSMUST00000185465";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.061";"Non.Interact";"0.002";"Non.Interact";"0.014"
"ENSMUST00000190485";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0596666666666667";"Non.Interact";"0.022";"Non.Interact";"0.219"
"ENSMUST00000245729";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0796666666666667";"Non.Interact";"0.008";"Non.Interact";"0.017"
"ENSMUST00000245448";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.079";"Non.Interact";"0.002";"Non.Interact";"0.016"
"ENSMUST00000244115";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0716666666666667";"Non.Interact";"0.004";"Non.Interact";"0.012"
"ENSMUST00000246704";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.073";"Non.Interact";"0.002";"Non.Interact";"0.087"
"ENSMUST00000241523";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0513333333333333";"Non.Interact";"0.014";"Non.Interact";"0.205"
"ENSMUST00000246803";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0546666666666667";"Non.Interact";"0.01";"Non.Interact";"0.121"
"ENSMUST00000181073";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.272";"Non.Interact";"0.15";"Non.Interact";"0.1"
"ENSMUST00000180529";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.324666666666667";"Non.Interact";"0.188";"Non.Interact";"0.104"
"ENSMUST00000156293";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0626666666666667";"Non.Interact";"0.016";"Non.Interact";"0.193"
"ENSMUST00000132056";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0523333333333333";"Non.Interact";"0.004";"Non.Interact";"0.128"
"ENSMUST00000145570";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0526666666666667";"Non.Interact";"0.002";"Non.Interact";"0.099"
"ENSMUST00000147508";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.072";"Non.Interact";"0.006";"Non.Interact";"0.173"
"ENSMUST00000181436";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.089";"Non.Interact";"0.02";"Non.Interact";"0.123"
"ENSMUST00000181742";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.07";"Non.Interact";"0.012";"Non.Interact";"0.1"
"ENSMUST00000224929";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.092";"Non.Interact";"0.012";"Non.Interact";"0.039"
"ENSMUST00000137629";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.051";"Non.Interact";"0.008";"Non.Interact";"0.13"
"ENSMUST00000181193";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0546666666666667";"Non.Interact";"0.024";"Non.Interact";"0.154"
"ENSMUST00000210835";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.062";"Non.Interact";"0.042";"Non.Interact";"0.229"
"ENSMUST00000214060";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0733333333333333";"Non.Interact";"0.014";"Non.Interact";"0.134"
"ENSMUST00000183878";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0546666666666667";"Non.Interact";"0.016";"Non.Interact";"0.11"
"ENSMUST00000181682";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.195666666666667";"Non.Interact";"0.024";"Non.Interact";"0.271"
"ENSMUST00000181107";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.0866666666666667";"Non.Interact";"0.02";"Non.Interact";"0.137"
"ENSMUST00000215759";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.182666666666667";"Non.Interact";"0.034";"Non.Interact";"0.356"
"ENSMUST00000181719";"ENSMUSP00000103196";"Interact";"Non.Interact";"0.139333333333333";"Non.Interact";"0.016";"Non.Interact";"0.144"
"ENSMUST00000185465";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0663333333333333";"Non.Interact";"0.002";"Non.Interact";"0.023"
"ENSMUST00000190485";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.06";"Non.Interact";"0.022";"Non.Interact";"0.218"
"ENSMUST00000245729";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0853333333333333";"Non.Interact";"0.01";"Non.Interact";"0.026"
"ENSMUST00000245448";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0843333333333333";"Non.Interact";"0.002";"Non.Interact";"0.022"
"ENSMUST00000244115";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0766666666666667";"Non.Interact";"0.004";"Non.Interact";"0.02"
"ENSMUST00000246704";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.077";"Non.Interact";"0.002";"Non.Interact";"0.088"
"ENSMUST00000241523";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0553333333333333";"Non.Interact";"0.014";"Non.Interact";"0.201"
"ENSMUST00000246803";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0593333333333333";"Non.Interact";"0.008";"Non.Interact";"0.126"
"ENSMUST00000181073";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.27";"Non.Interact";"0.168";"Non.Interact";"0.101"
"ENSMUST00000180529";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.317";"Non.Interact";"0.206";"Non.Interact";"0.103"
"ENSMUST00000156293";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0623333333333333";"Non.Interact";"0.018";"Non.Interact";"0.2"
"ENSMUST00000132056";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0553333333333333";"Non.Interact";"0.008";"Non.Interact";"0.137"
"ENSMUST00000145570";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0553333333333333";"Non.Interact";"0.004";"Non.Interact";"0.108"
"ENSMUST00000147508";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0746666666666667";"Non.Interact";"0.01";"Non.Interact";"0.181"
"ENSMUST00000181436";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0866666666666667";"Non.Interact";"0.022";"Non.Interact";"0.131"
"ENSMUST00000181742";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.07";"Non.Interact";"0.012";"Non.Interact";"0.106"
"ENSMUST00000224929";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0973333333333333";"Non.Interact";"0.012";"Non.Interact";"0.049"
"ENSMUST00000137629";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.055";"Non.Interact";"0.006";"Non.Interact";"0.144"
"ENSMUST00000181193";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0576666666666667";"Non.Interact";"0.024";"Non.Interact";"0.165"
"ENSMUST00000210835";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0663333333333333";"Non.Interact";"0.042";"Non.Interact";"0.237"
"ENSMUST00000214060";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0723333333333333";"Non.Interact";"0.016";"Non.Interact";"0.146"
"ENSMUST00000183878";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0553333333333333";"Non.Interact";"0.018";"Non.Interact";"0.112"
"ENSMUST00000181682";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.195333333333333";"Non.Interact";"0.026";"Non.Interact";"0.271"
"ENSMUST00000181107";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.0863333333333333";"Non.Interact";"0.02";"Non.Interact";"0.15"
"ENSMUST00000215759";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.183";"Non.Interact";"0.036";"Non.Interact";"0.348"
"ENSMUST00000181719";"ENSMUSP00000103197";"Interact";"Non.Interact";"0.138333333333333";"Non.Interact";"0.016";"Non.Interact";"0.149"
"ENSMUST00000185465";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0663333333333333";"Non.Interact";"0.002";"Non.Interact";"0.023"
"ENSMUST00000190485";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.06";"Non.Interact";"0.022";"Non.Interact";"0.218"
"ENSMUST00000245729";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0853333333333333";"Non.Interact";"0.01";"Non.Interact";"0.026"
"ENSMUST00000245448";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0843333333333333";"Non.Interact";"0.002";"Non.Interact";"0.022"
"ENSMUST00000244115";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0766666666666667";"Non.Interact";"0.004";"Non.Interact";"0.02"
"ENSMUST00000246704";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.077";"Non.Interact";"0.002";"Non.Interact";"0.088"
"ENSMUST00000241523";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0553333333333333";"Non.Interact";"0.014";"Non.Interact";"0.201"
"ENSMUST00000246803";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0593333333333333";"Non.Interact";"0.008";"Non.Interact";"0.126"
"ENSMUST00000181073";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.27";"Non.Interact";"0.168";"Non.Interact";"0.101"
"ENSMUST00000180529";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.317";"Non.Interact";"0.206";"Non.Interact";"0.103"
"ENSMUST00000156293";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0623333333333333";"Non.Interact";"0.018";"Non.Interact";"0.2"
"ENSMUST00000132056";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0553333333333333";"Non.Interact";"0.008";"Non.Interact";"0.137"
"ENSMUST00000145570";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0553333333333333";"Non.Interact";"0.004";"Non.Interact";"0.108"
"ENSMUST00000147508";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0746666666666667";"Non.Interact";"0.01";"Non.Interact";"0.181"
"ENSMUST00000181436";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0866666666666667";"Non.Interact";"0.022";"Non.Interact";"0.131"
"ENSMUST00000181742";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.07";"Non.Interact";"0.012";"Non.Interact";"0.106"
"ENSMUST00000224929";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0973333333333333";"Non.Interact";"0.012";"Non.Interact";"0.049"
"ENSMUST00000137629";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.055";"Non.Interact";"0.006";"Non.Interact";"0.144"
"ENSMUST00000181193";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0576666666666667";"Non.Interact";"0.024";"Non.Interact";"0.165"
"ENSMUST00000210835";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0663333333333333";"Non.Interact";"0.042";"Non.Interact";"0.237"
"ENSMUST00000214060";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0723333333333333";"Non.Interact";"0.016";"Non.Interact";"0.146"
"ENSMUST00000183878";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0553333333333333";"Non.Interact";"0.018";"Non.Interact";"0.112"
"ENSMUST00000181682";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.195333333333333";"Non.Interact";"0.026";"Non.Interact";"0.271"
"ENSMUST00000181107";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.0863333333333333";"Non.Interact";"0.02";"Non.Interact";"0.15"
"ENSMUST00000215759";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.183";"Non.Interact";"0.036";"Non.Interact";"0.348"
"ENSMUST00000181719";"ENSMUSP00000052581";"Interact";"Non.Interact";"0.138333333333333";"Non.Interact";"0.016";"Non.Interact";"0.149"
"ENSMUST00000185465";"ENSMUSP00000103201";"Interact";"Non.Interact";"0.0663333333333333";"Non.Interact";"0.002";"Non.Interact";"0.023"
"ENSMUST00000190485";"ENSMUSP00000103201";"Interact";"Non.Interact";"0.06";"Non.Interact";"0.022";"Non.Interact";"0.218"
"ENSMUST00000245729";"ENSMUSP00000103201";"Interact";"Non.Interact";"0.0853333333333333";"Non.Interact";"0.01";"Non.Interact";"0.026"
"ENSMUST00000245448";"ENSMUSP00000103201";"Interact";"Non.Interact";"0.0843333333333333";"Non.Interact";"0.002";"Non.Interact";"0.022"
"ENSMUST00000244115";"ENSMUSP00000103201";"Interact";"Non.Interact";"0.0766666666666667";"Non.Interact";"0.004";"Non.Interact";"0.02"
"ENSMUST00000246704";"ENSMUSP00000103201";"Interact";"Non.Interact";"0.077";"Non.Interact";"0.002";"Non.Interact";"0.088"
"ENSMUST00000241523";"ENSMUSP00000103201";"Interact";"Non.Interact";"0.0553333333333333";"Non.Interact";"0.014";"Non.Interact";"0.201"
"ENSMUST00000246803";"ENSMUSP00000103201";"Interact";"Non.Interact";"0.0593333333333333";"Non.Interact";"0.008";"Non.Interact";"0.126"
"ENSMUST00000181073";"ENSMUSP00000103201";"Interact";"Non.Interact";"0.27";"Non.Interact";"0.168";"Non.Interact";"0.101"
